id,subject,run,run_slug_short,run_order,answered,predicted_answer,predicted_norm,is_correct
a2d2c8a2-86ef-49a6-9e56-804cbb89c848,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,5-cyclopropyl-2-hydroxy-4--iodobenzaldehyde,5-cyclopropyl-2-hydroxy-4--iodobenzaldehyde,False
a2d2c8a2-86ef-49a6-9e56-804cbb89c848,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,4-Cyclopropyl-2-hydroxy-5-iodobenzaldehyde,4-cyclopropyl-2-hydroxy-5-iodobenzaldehyde,True
a2d2c8a2-86ef-49a6-9e56-804cbb89c848,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,False,,,False
a2d2c8a2-86ef-49a6-9e56-804cbb89c848,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,False,,,False
a74ccc5b-fd37-49fa-b784-871dbcc41e9e,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,9,9,True
a74ccc5b-fd37-49fa-b784-871dbcc41e9e,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,9,9,True
a74ccc5b-fd37-49fa-b784-871dbcc41e9e,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,9,9,True
a74ccc5b-fd37-49fa-b784-871dbcc41e9e,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,9,9,True
a74ccc5b-fd37-49fa-b784-871dbcc41e9e,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,9,9,True
adadda00-bef8-417d-97d6-cfd9dec33cba,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,0.0456 M,0.0456 m,True
adadda00-bef8-417d-97d6-cfd9dec33cba,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,0.0456 M,0.0456 m,True
adadda00-bef8-417d-97d6-cfd9dec33cba,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,0.0456 M,0.0456 m,True
adadda00-bef8-417d-97d6-cfd9dec33cba,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,0.0456 M,0.0456 m,True
adadda00-bef8-417d-97d6-cfd9dec33cba,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,False,,,False
ae667a28-9659-4f33-a51e-7a19f133e111,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,False,,,False
ae667a28-9659-4f33-a51e-7a19f133e111,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,\(\left( \frac{\partial C_H}{\partial H} \right)_\tau = \tau V H \left( \frac{\partial^2 \chi}{\partial \tau^2} \right)_H\),\(\left( \frac{\partial c_h}{\partial h} \right)_\tau = \tau v h \left( \frac{\partial^2 \chi}{\partial \tau^2} \right)_h\,True
ae667a28-9659-4f33-a51e-7a19f133e111,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,\(\left( \frac{\partial C_H}{\partial H} \right)_\tau = \tau V H \left( \frac{\partial^2 \chi}{\partial \tau^2} \right)_H\),\(\left( \frac{\partial c_h}{\partial h} \right)_\tau = \tau v h \left( \frac{\partial^2 \chi}{\partial \tau^2} \right)_h\,True
ae667a28-9659-4f33-a51e-7a19f133e111,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\tau V H \left( \frac{\partial^2 \chi}{\partial \tau^2} \right)_H,\tau v h \left( \frac{\partial^2 \chi}{\partial \tau^2} \right)_h,True
ae667a28-9659-4f33-a51e-7a19f133e111,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,\(\left(\frac{\partial C_H}{\partial H}\right)_\tau = \tau V H \left(\frac{\partial^2 \chi}{\partial \tau^2}\right)_H\),\(\left(\frac{\partial c_h}{\partial h}\right)_\tau = \tau v h \left(\frac{\partial^2 \chi}{\partial \tau^2}\right)_h\,True
aeaa8d2c-fcb9-423f-b1c0-ac9c122999e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,False,,,False
aeaa8d2c-fcb9-423f-b1c0-ac9c122999e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,0.2,0.2,True
aeaa8d2c-fcb9-423f-b1c0-ac9c122999e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,0.2,0.2,True
aeaa8d2c-fcb9-423f-b1c0-ac9c122999e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,0.2,0.2,True
aeaa8d2c-fcb9-423f-b1c0-ac9c122999e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,False,,,False
af36a1cb-5949-4385-93a0-1f875500c34a,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,read noise,read noise,True
af36a1cb-5949-4385-93a0-1f875500c34a,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,read noise from the EMCCD camera,read noise from the emccd camera,False
af36a1cb-5949-4385-93a0-1f875500c34a,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,Photon shot noise,photon shot noise,False
af36a1cb-5949-4385-93a0-1f875500c34a,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,read noise,read noise,False
af36a1cb-5949-4385-93a0-1f875500c34a,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,read noise,read noise,False
afb2ebc7-421e-4e61-8073-7c4393aa9855,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\langle V \rangle = \frac{m}{M} f \left[ 2 L_y \arctan\left(\frac{L_x}{L_y}\right) + L_x \ln\left(1 + \left(\frac{L_y}{L_x}\right)^2\right) \right],\langle v \rangle = \frac{m}{m} f \left[ 2 l_y \arctan\left(\frac{l_x}{l_y}\right) + l_x \ln\left(1 + \left(\frac{l_y}{l_x}\right)^2\right) \right,False
afb2ebc7-421e-4e61-8073-7c4393aa9855,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,\frac{m}{M} f \frac{L_x L_y}{R},\frac{m}{m} f \frac{l_x l_y}{r,False
afb2ebc7-421e-4e61-8073-7c4393aa9855,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,\(\displaystyle \langle V \rangle = \frac{m f L_x}{M R^2} \left(2 L_y^2 - 3 L_x^2\right)\),\(\displaystyle \langle v \rangle = \frac{m f l_x}{m r^2} \left(2 l_y^2 - 3 l_x^2\right)\,False
afb2ebc7-421e-4e61-8073-7c4393aa9855,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\(-\frac{m}{M} \frac{L_x L_y}{R} f\),\(-\frac{m}{m} \frac{l_x l_y}{r} f\,False
afb2ebc7-421e-4e61-8073-7c4393aa9855,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,\(\langle V \rangle = -\frac{m}{M} f \frac{L_x L_y}{R}\),\(\langle v \rangle = -\frac{m}{m} f \frac{l_x l_y}{r}\,False
b188cad8-92b9-4c72-98a2-b78e04b764f1,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,A4B9X20,a4b9x20,True
b188cad8-92b9-4c72-98a2-b78e04b764f1,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,A4B9X20,a4b9x20,True
b188cad8-92b9-4c72-98a2-b78e04b764f1,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,A4B9X20,a4b9x20,True
b188cad8-92b9-4c72-98a2-b78e04b764f1,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,A₄B₉X₂₀,a4b9x20,True
b188cad8-92b9-4c72-98a2-b78e04b764f1,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,A4B9X20,a4b9x20,True
b36273bb-c098-4037-90cc-cfd05cbe5bb9,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,4-nitrocinnamic acid,4-nitrocinnamic acid,True
b36273bb-c098-4037-90cc-cfd05cbe5bb9,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,4-nitrocinnamic acid or (E)-3-(4-nitrophenyl)prop-2-enoic acid,4-nitrocinnamic acid or (e)-3-(4-nitrophenyl)prop-2-enoic acid,True
b36273bb-c098-4037-90cc-cfd05cbe5bb9,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,4-nitrocinnamic acid,4-nitrocinnamic acid,True
b36273bb-c098-4037-90cc-cfd05cbe5bb9,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,4-nitrocinnamic acid,4-nitrocinnamic acid,True
b36273bb-c098-4037-90cc-cfd05cbe5bb9,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,(E)-3-(4-nitrophenyl)prop-2-enoic acid,e)-3-(4-nitrophenyl)prop-2-enoic acid,True
b7337452-ab08-43e5-9f3b-419107415280,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,False,,,False
b7337452-ab08-43e5-9f3b-419107415280,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,D2EO4,d2eo4,True
b7337452-ab08-43e5-9f3b-419107415280,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,D2EO4,d2eo4,True
b7337452-ab08-43e5-9f3b-419107415280,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,D₂EO₄,d2eo4,True
b7337452-ab08-43e5-9f3b-419107415280,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,D₂EO₄,d2eo4,True
b75893ef-5c56-4d43-9ae1-8c9caaf32ee2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,dibutylamine (di-n-butylamine),dibutylamine (di-n-butylamine,True
b75893ef-5c56-4d43-9ae1-8c9caaf32ee2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,"N,N-diisopropylethylamine","n,n-diisopropylethylamine",False
b75893ef-5c56-4d43-9ae1-8c9caaf32ee2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,"N-ethyldiisopropylamine (or N,N-diisopropylethylamine)","n-ethyldiisopropylamine (or n,n-diisopropylethylamine",False
b75893ef-5c56-4d43-9ae1-8c9caaf32ee2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,Di-n-butylamine,di-n-butylamine,True
b75893ef-5c56-4d43-9ae1-8c9caaf32ee2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,False,,,False
b90fc8dc-2fca-4ff7-9c9f-a2e6a0ac7812,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\( T_1 = T_0 \frac{B_1}{B_0} \),\( t_1 = t_0 \frac{b_1}{b_0} \,True
b90fc8dc-2fca-4ff7-9c9f-a2e6a0ac7812,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,\( T_1 = T_0 \frac{B_1}{B_0} \),\( t_1 = t_0 \frac{b_1}{b_0} \,True
b90fc8dc-2fca-4ff7-9c9f-a2e6a0ac7812,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,\(T_1 = T_0 \frac{B_1}{B_0}\),\(t_1 = t_0 \frac{b_1}{b_0}\,True
b90fc8dc-2fca-4ff7-9c9f-a2e6a0ac7812,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\(T_1 = T_0 \frac{B_1}{B_0}\),\(t_1 = t_0 \frac{b_1}{b_0}\,True
b90fc8dc-2fca-4ff7-9c9f-a2e6a0ac7812,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,\(T_1 = T_0 \frac{B_1}{B_0}\),\(t_1 = t_0 \frac{b_1}{b_0}\,True
bb0539ef-d9fd-4215-bf16-b0eca44a8778,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,2.31 × 10^6 K,2.31 × 10^6 k,True
bb0539ef-d9fd-4215-bf16-b0eca44a8778,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,2.31 × 10^6 K,2.31 × 10^6 k,True
bb0539ef-d9fd-4215-bf16-b0eca44a8778,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,2.31 × 10^6 K,2.31 × 10^6 k,True
bb0539ef-d9fd-4215-bf16-b0eca44a8778,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,2.31e6,2.31e6,True
bb0539ef-d9fd-4215-bf16-b0eca44a8778,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,2.31 × 10^6 K,2.31 × 10^6 k,True
bc8a05ac-9db5-47b4-8618-84aa4a46466a,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,False,,,False
bc8a05ac-9db5-47b4-8618-84aa4a46466a,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,T = \frac{2\pi}{\omega},t = \frac{2\pi}{\omega,True
bc8a05ac-9db5-47b4-8618-84aa4a46466a,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,\( T = \frac{2\pi}{\omega} \),\( t = \frac{2\pi}{\omega} \,True
bc8a05ac-9db5-47b4-8618-84aa4a46466a,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\frac{2\pi}{\omega},\frac{2\pi}{\omega,True
bc8a05ac-9db5-47b4-8618-84aa4a46466a,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,\(T = \frac{2\pi}{\omega}\),\(t = \frac{2\pi}{\omega}\,True
bdb3fc5f-9374-4e37-9af9-6036e3e29093,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\(\vec{J}(t) = -\frac{2E_0}{c\mu_0} \left(1 - \frac{v}{c}\right) \cos\left(\omega \left(1 - \frac{v}{c}\right) t\right) \hat{y}\),\(\vec{j}(t) = -\frac{2e_0}{c\mu_0} \left(1 - \frac{v}{c}\right) \cos\left(\omega \left(1 - \frac{v}{c}\right) t\right) \hat{y}\,False
bdb3fc5f-9374-4e37-9af9-6036e3e29093,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,False,,,False
bdb3fc5f-9374-4e37-9af9-6036e3e29093,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,False,,,False
bdb3fc5f-9374-4e37-9af9-6036e3e29093,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\vec{J}(t) = \frac{2E_0}{\mu_0 (c+v)} \cos\left( \omega \frac{c-v}{c} t \right) \hat{y},\vec{j}(t) = \frac{2e_0}{\mu_0 (c+v)} \cos\left( \omega \frac{c-v}{c} t \right) \hat{y,False
bdb3fc5f-9374-4e37-9af9-6036e3e29093,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,False,,,False
c982b5bc-0fb8-4f12-94fa-f05715209ead,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,False,,,False
c982b5bc-0fb8-4f12-94fa-f05715209ead,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,C5H12O2,c5h12o2,True
c982b5bc-0fb8-4f12-94fa-f05715209ead,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,False,,,False
c982b5bc-0fb8-4f12-94fa-f05715209ead,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,False,,,False
c982b5bc-0fb8-4f12-94fa-f05715209ead,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,False,,,False
cb11faa6-e12a-4621-9fa7-f6f4b11a9300,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,"\(\left( \frac{M_1-M_2}{2(M_1+M_2)} R, \frac{\sqrt{3}}{2} R \right)\)","\(\left( \frac{m_1-m_2}{2(m_1+m_2)} r, \frac{\sqrt{3}}{2} r \right)\",True
cb11faa6-e12a-4621-9fa7-f6f4b11a9300,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,"\left( \frac{M_1-M_2}{2(M_1+M_2)} R, \frac{\sqrt{3}}{2} R \right)","\left( \frac{m_1-m_2}{2(m_1+m_2)} r, \frac{\sqrt{3}}{2} r \right",True
cb11faa6-e12a-4621-9fa7-f6f4b11a9300,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,"\left( \frac{M_1 - M_2}{2(M_1+M_2)} R, \frac{\sqrt{3}}{2} R \right)","\left( \frac{m_1 - m_2}{2(m_1+m_2)} r, \frac{\sqrt{3}}{2} r \right",True
cb11faa6-e12a-4621-9fa7-f6f4b11a9300,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,"\(\left( \frac{(M_1 - M_2)R}{2(M_1+M_2)}, \frac{\sqrt{3}}{2}R \right)\)","\(\left( \frac{(m_1 - m_2)r}{2(m_1+m_2)}, \frac{\sqrt{3}}{2}r \right)\",True
cb11faa6-e12a-4621-9fa7-f6f4b11a9300,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,"\(\left( \frac{R}{2} \frac{M_1-M_2}{M_1+M_2}, \frac{\sqrt{3}}{2} R \right)\)","\(\left( \frac{r}{2} \frac{m_1-m_2}{m_1+m_2}, \frac{\sqrt{3}}{2} r \right)\",True
cc251e69-6a32-4ed7-9315-beee80404866,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,"2,3-dimethoxy-4-methylaniline","2,3-dimethoxy-4-methylaniline",True
cc251e69-6a32-4ed7-9315-beee80404866,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,"2,3-dimethoxy-4-methylaniline","2,3-dimethoxy-4-methylaniline",True
cc251e69-6a32-4ed7-9315-beee80404866,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,"2,3-dimethoxy-4-methylaniline","2,3-dimethoxy-4-methylaniline",True
cc251e69-6a32-4ed7-9315-beee80404866,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,"2,3-dimethoxy-4-methylaniline","2,3-dimethoxy-4-methylaniline",True
cc251e69-6a32-4ed7-9315-beee80404866,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,False,,,False
cfa05761-b488-4491-9f77-8854ece1cf98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\(z_i = \theta \left(d + D + \frac{w}{1+\xi C_0}\right)\),\(z_i = \theta \left(d + d + \frac{w}{1+\xi c_0}\right)\,False
cfa05761-b488-4491-9f77-8854ece1cf98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,z_i = \theta \left( d + \frac{w}{1+\xi C_0} + D \right),z_i = \theta \left( d + \frac{w}{1+\xi c_0} + d \right,False
cfa05761-b488-4491-9f77-8854ece1cf98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,False,,,False
cfa05761-b488-4491-9f77-8854ece1cf98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\(z_i = \theta \left(d + \frac{w}{1 + \xi C_0} + D\right) - \frac{\xi C_0 w}{2} \left(2D + \frac{w}{1 + \xi C_0}\right) \frac{4\pi a^3 (\rho - \rho_0) g}{3 k_B T}\),\(z_i = \theta \left(d + \frac{w}{1 + \xi c_0} + d\right) - \frac{\xi c_0 w}{2} \left(2d + \frac{w}{1 + \xi c_0}\right) \frac{4\pi a^3 (\rho - \rho_0) g}{3 k_b t}\,False
cfa05761-b488-4491-9f77-8854ece1cf98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,\( z_i = \theta \left( d + D + \frac{w}{1+\xi C_0} \right) - \frac{4\pi}{3} \frac{\xi C_0 a^3 (\rho-\rho_0) g w D}{k_B T (1+\xi C_0)} \),\( z_i = \theta \left( d + d + \frac{w}{1+\xi c_0} \right) - \frac{4\pi}{3} \frac{\xi c_0 a^3 (\rho-\rho_0) g w d}{k_b t (1+\xi c_0)} \,False
d1cec1fb-13bb-475a-b2f1-956db5ef3b77,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\( U = -\frac{2e^2 x_1 x_2}{4\pi\varepsilon_0 R^3} \),\( u = -\frac{2e^2 x_1 x_2}{4\pi\varepsilon_0 r^3} \,True
d1cec1fb-13bb-475a-b2f1-956db5ef3b77,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,\( U = -\frac{2e^2 x_1 x_2}{4\pi\varepsilon_0 R^3} \),\( u = -\frac{2e^2 x_1 x_2}{4\pi\varepsilon_0 r^3} \,True
d1cec1fb-13bb-475a-b2f1-956db5ef3b77,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,\( U = -\dfrac{2e^2 x_1 x_2}{4\pi\epsilon_0 R^3} \),\( u = -\dfrac{2e^2 x_1 x_2}{4\pi\epsilon_0 r^3} \,True
d1cec1fb-13bb-475a-b2f1-956db5ef3b77,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\( U = -\frac{2e^2 x_1 x_2}{4\pi\epsilon_0 R^3} \),\( u = -\frac{2e^2 x_1 x_2}{4\pi\epsilon_0 r^3} \,True
d1cec1fb-13bb-475a-b2f1-956db5ef3b77,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,False,,,False
dbe975d5-c431-4d73-8f7c-f8bba77ea458,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\(\frac{8\pi \epsilon \sigma R^2 T_0^3 T_1}{3c}\),\(\frac{8\pi \epsilon \sigma r^2 t_0^3 t_1}{3c}\,True
dbe975d5-c431-4d73-8f7c-f8bba77ea458,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,\frac{8\pi}{3} \frac{\epsilon \sigma R^2 T_0^3 T_1}{c},\frac{8\pi}{3} \frac{\epsilon \sigma r^2 t_0^3 t_1}{c,True
